Date,MMM,ADBE,GOOGL,AMAT,AMZN
2021-12-27 00:00:00-05:00,128.4724884033203,577.6799926757812,147.906494140625,159.47415161132812,169.66949462890625
2021-12-28 00:00:00-05:00,129.1559295654297,569.3599853515625,146.68699645996094,156.45559692382812,170.66099548339844
2021-12-29 00:00:00-05:00,129.71578979492188,569.2899780273438,146.65499877929688,157.76885986328125,169.2010040283203
2021-12-30 00:00:00-05:00,129.1559295654297,570.530029296875,146.20050048828125,154.82872009277344,168.64450073242188
2021-12-31 00:00:00-05:00,129.14866638183594,567.0599975585938,144.8520050048828,154.22108459472656,166.7169952392578
2022-01-03 00:00:00-05:00,129.2286376953125,564.3699951171875,144.9915008544922,156.73980712890625,170.4044952392578
2022-01-04 00:00:00-05:00,131.03903198242188,554.0,144.39950561523438,155.2011260986328,167.52200317382812
2022-01-05 00:00:00-05:00,130.5010223388672,514.4299926757812,137.77499389648438,150.67330932617188,164.35699462890625
2022-01-06 00:00:00-05:00,129.4176788330078,514.1199951171875,137.74749755859375,153.22142028808594,163.25399780273438
2022-01-07 00:00:00-05:00,130.83544921875,510.7000122070313,137.01699829101562,147.80174255371094,162.5540008544922
2022-01-10 00:00:00-05:00,128.98870849609375,525.8300170898438,138.66949462890625,146.60606384277344,161.48599243164062
2022-01-11 00:00:00-05:00,130.1302032470703,529.8900146484375,139.73599243164062,149.40902709960938,165.36199951171875
2022-01-12 00:00:00-05:00,130.45013427734375,532.3699951171875,141.4304962158203,156.3673858642578,165.20700073242188
2022-01-13 00:00:00-05:00,131.61338806152344,516.9000244140625,138.58700561523438,154.044677734375,161.21400451660156
2022-01-14 00:00:00-05:00,129.95570373535156,520.5999755859375,139.48049926757812,163.6687774658203,162.13800048828125
2022-01-18 00:00:00-05:00,129.6212615966797,513.3400268554688,135.9980010986328,149.32083129882812,158.91749572753906
2022-01-19 00:00:00-05:00,129.76666259765625,516.5800170898438,135.1165008544922,140.2161407470703,156.2989959716797
2022-01-20 00:00:00-05:00,126.19677734375,510.8500061035156,133.3074951171875,136.3743438720703,151.66749572753906
2022-01-21 00:00:00-05:00,125.52788543701172,499.9100036621094,130.35150146484375,132.36590576171875,142.64300537109375
2022-01-24 00:00:00-05:00,125.63694763183594,519.6599731445312,130.8040008544922,136.5115203857422,144.54400634765625
2022-01-25 00:00:00-05:00,126.32765197753906,502.7200012207031,126.93499755859376,130.33721923828125,139.98599243164062
2022-01-26 00:00:00-05:00,123.09221649169922,500.80999755859375,129.23300170898438,132.87551879882812,138.87249755859375
2022-01-27 00:00:00-05:00,123.7174835205078,493.0499877929687,129.0050048828125,127.55386352539062,139.6374969482422
2022-01-28 00:00:00-05:00,118.58439636230467,518.1599731445312,133.3509979248047,129.8079833984375,143.97799682617188
2022-01-31 00:00:00-05:00,120.70742797851562,534.2999877929688,135.30349731445312,135.4236602783203,149.57350158691406
2022-02-01 00:00:00-05:00,121.73260498046876,535.97998046875,137.6439971923828,135.8450927734375,151.19349670410156
2022-02-02 00:00:00-05:00,121.17276763916016,533.0900268554688,148.0,137.95220947265625,150.6125030517578
2022-02-03 00:00:00-05:00,119.52230072021484,510.8299865722656,143.08999633789062,133.78697204589844,138.8455047607422
2022-02-04 00:00:00-05:00,116.86125946044922,513.5399780273438,143.29299926757812,132.86573791503906,157.63949584960938
2022-02-07 00:00:00-05:00,117.18115997314452,507.1000061035156,139.2010040283203,133.41458129882812,157.9355010986328
2022-02-08 00:00:00-05:00,118.0827178955078,511.30999755859375,139.3990020751953,135.9822998046875,161.4134979248047
2022-02-09 00:00:00-05:00,118.97703552246094,521.75,141.5919952392578,141.3236083984375,161.1894989013672
2022-02-10 00:00:00-05:00,116.1414566040039,495.0199890136719,138.6199951171875,136.98196411132812,159.0034942626953
2022-02-11 00:00:00-05:00,115.99605560302734,473.9700012207031,134.28250122070312,129.84716796875,153.2935028076172
2022-02-14 00:00:00-05:00,114.88363647460938,474.010009765625,135.5260009765625,129.22975158691406,155.16700744628906
2022-02-15 00:00:00-05:00,114.39651489257812,479.5,136.60850524902344,137.050537109375,156.510498046875
2022-02-16 00:00:00-05:00,113.15320587158205,477.7000122070313,137.73800659179688,138.14822387695312,158.10049438476562
2022-02-17 00:00:00-05:00,109.32283020019533,457.7099914550781,132.53900146484375,133.74777221679688,154.65249633789062
2022-02-18 00:00:00-05:00,108.57262420654295,442.55999755859375,130.4029998779297,130.69003295898438,152.60150146484375
2022-02-22 00:00:00-05:00,107.9327621459961,438.3999938964844,129.81350708007812,127.89183044433594,150.19749450683594
2022-02-23 00:00:00-05:00,106.18966674804688,429.4500122070313,127.58799743652344,125.53546142578124,144.82699584960938
2022-02-24 00:00:00-05:00,105.68952941894533,463.8200073242187,132.6909942626953,130.99436950683594,151.35800170898438
2022-02-25 00:00:00-05:00,110.69818115234376,465.5400085449219,134.45950317382812,133.2525634765625,153.7884979248047
2022-02-28 00:00:00-05:00,109.33019256591795,467.6799926757813,135.0570068359375,131.7602081298828,153.56300354003906
2022-03-01 00:00:00-05:00,106.46178436279295,466.6799926757813,134.06149291992188,127.2536392211914,151.14199829101562
2022-03-02 00:00:00-05:00,108.27843475341795,471.1799926757813,134.57150268554688,130.75872802734375,152.05250549316406
2022-03-03 00:00:00-05:00,109.07276916503906,459.0799865722656,133.89950561523438,128.26492309570312,147.89849853515625
2022-03-04 00:00:00-05:00,107.91803741455078,452.1300048828125,131.906494140625,123.45401763916016,145.64100646972656
2022-03-07 00:00:00-05:00,105.38062286376952,437.9700012207031,126.37850189208984,117.05255126953124,137.4530029296875
2022-03-08 00:00:00-05:00,106.93984985351562,431.5299987792969,127.10449981689452,121.8929214477539,136.01449584960938
2022-03-09 00:00:00-05:00,107.82243347167967,450.8699951171875,133.4199981689453,126.28165435791016,139.2790069580078
2022-03-10 00:00:00-05:00,105.85868072509766,438.9500122070313,132.42950439453125,122.69800567626952,146.8175048828125
2022-03-11 00:00:00-05:00,103.6742935180664,416.3800048828125,129.87049865722656,121.39219665527344,145.52450561523438
2022-03-14 00:00:00-04:00,105.5277099609375,411.5,125.95099639892578,117.94598388671876,141.85299682617188
2022-03-15 00:00:00-04:00,106.1381607055664,421.6600036621094,129.197998046875,122.14818572998048,147.3665008544922
2022-03-16 00:00:00-04:00,107.02075958251952,442.3599853515625,133.28050231933594,128.1078338623047,153.10400390625
2022-03-17 00:00:00-04:00,108.6241226196289,444.3599853515625,133.83900451660156,129.5903778076172,157.23899841308594
2022-03-18 00:00:00-04:00,109.08746337890624,453.3299865722656,136.12550354003906,132.68312072753906,161.25050354003906
2022-03-21 00:00:00-04:00,109.27869415283205,453.5899963378906,136.10150146484375,131.7602081298828,161.4915008544922
2022-03-22 00:00:00-04:00,110.27896118164062,466.4500122070313,139.8679962158203,133.0169219970703,164.88900756835938
2022-03-23 00:00:00-04:00,108.61676025390624,422.8999938964844,138.27549743652344,129.03074645996094,163.4080047607422
2022-03-24 00:00:00-04:00,109.5728988647461,432.1400146484375,141.57200622558594,136.07037353515625,163.64950561523438
2022-03-25 00:00:00-04:00,110.6614227294922,431.6199951171875,141.67300415039062,134.5681915283203,164.77349853515625
2022-03-28 00:00:00-04:00,109.93328094482422,450.010009765625,141.45550537109375,135.15728759765625,168.99049377441406
2022-03-29 00:00:00-04:00,111.85289764404295,466.3299865722656,142.5054931640625,138.86856079101562,169.31500244140625
2022-03-30 00:00:00-04:00,111.37483978271484,460.05999755859375,141.93850708007812,133.3311004638672,166.30099487304688
2022-03-31 00:00:00-04:00,109.49935150146484,455.6199951171875,139.0675048828125,129.40382385253906,162.99749755859375
2022-04-01 00:00:00-04:00,110.09508514404295,458.19000244140625,140.15049743652344,125.09364318847656,163.55999755859375
2022-04-04 00:00:00-04:00,109.97740936279295,468.80999755859375,142.97149658203125,127.08674621582033,168.34649658203125
2022-04-05 00:00:00-04:00,109.51405334472656,458.5799865722656,140.59100341796875,119.49727630615234,164.05499267578125
2022-04-06 00:00:00-04:00,110.54373931884766,444.3299865722656,136.54800415039062,117.16053771972656,158.75599670410156
2022-04-07 00:00:00-04:00,110.28631591796876,452.7200012207031,135.8885040283203,120.17472839355467,157.7845001220703
2022-04-08 00:00:00-04:00,110.18333435058594,445.3399963378906,133.28750610351562,117.77909088134766,154.4604949951172
2022-04-11 00:00:00-04:00,110.4113540649414,434.44000244140625,128.82350158691406,114.12672424316406,151.1219940185547
2022-04-12 00:00:00-04:00,109.27869415283205,426.7699890136719,127.7145004272461,112.47725677490234,150.78750610351562
2022-04-13 00:00:00-04:00,109.3375473022461,431.6700134277344,129.8939971923828,114.7354507446289,155.54100036621094
2022-04-14 00:00:00-04:00,108.3961181640625,420.44000244140625,126.7300033569336,111.29908752441406,151.7064971923828
2022-04-18 00:00:00-04:00,107.51354217529295,425.4700012207031,127.67649841308594,112.7816390991211,152.78500366210938
2022-04-19 00:00:00-04:00,110.39664459228516,436.3999938964844,130.00900268554688,114.93181610107422,158.11549377441406
2022-04-20 00:00:00-04:00,110.7570343017578,428.1099853515625,128.0399932861328,115.74671936035156,153.9980010986328
2022-04-21 00:00:00-04:00,111.62491607666016,417.4800109863281,124.8144989013672,113.5867156982422,148.29600524902344
2022-04-22 00:00:00-04:00,109.712646484375,408.6700134277344,119.635498046875,110.74925994873048,144.35000610351562
2022-04-25 00:00:00-04:00,109.2934112548828,413.9500122070313,123.0739974975586,112.38890838623048,146.07400512695312
2022-04-26 00:00:00-04:00,106.0719757080078,399.1199951171875,118.6500015258789,106.93980407714844,139.39100646972656
2022-04-27 00:00:00-04:00,106.06462860107422,397.8999938964844,114.29450225830078,106.831787109375,138.16700744628906
2022-04-28 00:00:00-04:00,108.2196044921875,410.5299987792969,118.52249908447266,112.54598999023438,144.59649658203125
2022-04-29 00:00:00-04:00,106.0719757080078,395.9500122070313,114.1094970703125,108.34380340576172,124.28150177001952
2022-05-02 00:00:00-04:00,107.31494903564452,407.2900085449219,116.58300018310548,110.91616821289062,124.5
2022-05-03 00:00:00-04:00,108.91095733642578,407.5799865722656,117.33399963378906,111.7310791015625,124.25350189208984
2022-05-04 00:00:00-04:00,113.43418884277344,423.3500061035156,122.26100158691406,116.64999389648438,125.92849731445312
2022-05-05 00:00:00-04:00,109.92593383789062,400.510009765625,116.50550079345705,111.4070816040039,116.40699768066406
2022-05-06 00:00:00-04:00,109.97740936279295,391.010009765625,115.74649810791016,110.4547119140625,114.77249908447266
2022-05-09 00:00:00-04:00,112.07357025146484,376.9100036621094,112.51100158691406,103.82743072509766,108.78900146484376
2022-05-10 00:00:00-04:00,109.67586517333984,393.0299987792969,114.3949966430664,105.23143768310548,108.85900115966795
2022-05-11 00:00:00-04:00,107.68269348144533,379.3299865722656,113.60250091552734,102.03070068359376,105.37200164794922
2022-05-12 00:00:00-04:00,110.02153778076172,388.489990234375,112.84400177001952,104.81907653808594,106.93049621582033
2022-05-13 00:00:00-04:00,109.80826568603516,405.4500122070313,116.05049896240234,109.82634735107422,113.05500030517578
2022-05-16 00:00:00-04:00,110.69083404541016,402.8599853515625,114.44499969482422,108.4714584350586,110.8105010986328
2022-05-17 00:00:00-04:00,112.04413604736328,409.6499938964844,116.4729995727539,114.71581268310548,115.36849975585938
2022-05-18 00:00:00-04:00,109.53612518310548,397.8800048828125,111.89949798583984,109.31580352783205,107.1125030517578
2022-05-19 00:00:00-04:00,109.39620208740234,394.3800048828125,110.38400268554688,108.72669982910156,107.31900024414062
2022-05-20 00:00:00-04:00,107.06625366210938,399.0899963378906,108.90799713134766,104.52452087402344,107.59100341796876
2022-05-23 00:00:00-04:00,107.47567749023438,406.760009765625,111.48799896240234,107.93142700195312,107.55699920654295
2022-05-24 00:00:00-04:00,108.4954833984375,398.4100036621094,105.97000122070312,104.65216064453124,104.0999984741211
2022-05-25 00:00:00-04:00,108.52527618408205,402.5,105.80500030517578,106.81743621826172,106.7750015258789
2022-05-26 00:00:00-04:00,109.45577239990234,408.6000061035156,107.7925033569336,113.25424194335938,111.07749938964844
2022-05-27 00:00:00-04:00,111.2944107055664,428.2200012207031,112.31649780273438,117.59467315673828,115.14649963378906
2022-05-31 00:00:00-04:00,111.13065338134766,416.4800109863281,113.76200103759766,115.43921661376952,120.20950317382812
2022-06-01 00:00:00-04:00,108.9942398071289,418.1600036621094,113.89199829101562,112.65387725830078,121.68399810791016
2022-06-02 00:00:00-04:00,110.30437469482422,441.2799987792969,117.62249755859376,115.47858428955078,125.51100158691406
2022-06-03 00:00:00-04:00,108.65924835205078,429.760009765625,114.54100036621094,113.14598846435548,122.3499984741211
2022-06-06 00:00:00-04:00,108.8379135131836,429.4599914550781,116.82050323486328,113.18535614013672,124.79000091552734
2022-06-07 00:00:00-04:00,109.3292236328125,433.4200134277344,117.14949798583984,113.84477996826172,123.0
2022-06-08 00:00:00-04:00,108.24983215332033,428.8399963378906,117.19400024414062,110.68543243408205,121.18000030517578
2022-06-09 00:00:00-04:00,107.32679748535156,426.4200134277344,114.83550262451172,105.5478057861328,116.1500015258789
2022-06-10 00:00:00-04:00,102.46590423583984,393.8399963378906,111.1614990234375,100.27238464355467,109.6500015258789
2022-06-13 00:00:00-04:00,101.51306915283205,371.6499938964844,106.39250183105467,94.80011749267578,103.66999816894533
2022-06-14 00:00:00-04:00,100.6793441772461,370.8200073242187,106.71549987792967,95.09538269042967,102.30999755859376
2022-06-15 00:00:00-04:00,99.9945068359375,376.9200134277344,109.7645034790039,95.88275909423828,107.66999816894533
2022-06-16 00:00:00-04:00,97.47100830078124,365.0799865722656,106.03350067138672,88.17631530761719,103.66000366210938
2022-06-17 00:00:00-04:00,96.65219116210938,360.7900085449219,107.14350128173828,88.41252899169922,106.22000122070312
2022-06-21 00:00:00-04:00,96.77871704101562,362.989990234375,111.54399871826172,93.6682586669922,108.68000030517578
2022-06-22 00:00:00-04:00,97.06903839111328,365.3299865722656,111.4875030517578,92.4576644897461,108.9499969482422
2022-06-23 00:00:00-04:00,96.88294219970705,376.6400146484375,112.24199676513672,91.80809020996094,112.44000244140624
2022-06-24 00:00:00-04:00,99.9945068359375,387.7200012207031,117.9749984741211,95.8237075805664,116.45999908447266
2022-06-27 00:00:00-04:00,98.85558319091795,381.0700073242187,115.83350372314452,96.06975555419922,113.22000122070312
2022-06-28 00:00:00-04:00,97.01693725585938,365.6300048828125,112.00749969482422,93.52062225341795,107.4000015258789
2022-06-29 00:00:00-04:00,96.60005950927734,368.5,111.70149993896484,90.48922729492188,108.91999816894533
2022-06-30 00:00:00-04:00,96.3320770263672,366.05999755859375,108.96299743652344,89.54438781738281,106.20999908447266
2022-07-01 00:00:00-04:00,95.64723205566406,368.4800109863281,108.7375030517578,84.90869140625,109.55999755859376
2022-07-05 00:00:00-04:00,96.1832046508789,376.489990234375,113.26300048828124,84.6429672241211,113.5
2022-07-06 00:00:00-04:00,96.65219116210938,382.8299865722656,114.5719985961914,85.19412231445312,114.33000183105467
2022-07-07 00:00:00-04:00,96.8084945678711,390.8900146484375,118.78299713134766,89.31800842285156,116.33000183105467
2022-07-08 00:00:00-04:00,95.8184585571289,389.44000244140625,119.35350036621094,89.75106811523438,115.54000091552734
2022-07-11 00:00:00-04:00,96.0343246459961,384.1600036621094,115.67649841308594,87.22163391113281,111.75
2022-07-12 00:00:00-04:00,96.92015838623048,375.5400085449219,114.02050018310548,87.32987976074219,109.22000122070312
