Max Sharpe Ratio,Optimal Weights,Confidence Interval,MPI Wall Time,OMP Wall Time,OMP Threads,MPI Ranks
0.231995,0.225217 0.209404 0.249256 0.13439 0.0847703 0.0969627,0.011614,6.03494,0.00119926,2,2
0.462228,0.281451 0.114615 0.0446548 0.285853 0.214542 0.0588847,0.011707,6.03494,0.00119926,2,2
0.430162,0.180315 0.047314 0.209055 0.256445 0.139246 0.167626,0.013552,6.03494,0.00119926,2,2
0.279228,0.320247 0.208375 0.121403 0.197103 0.126781 0.0260911,0.0101359,6.03494,0.00119926,2,2
0.354957,0.318751 0.00790166 0.370699 0.0308649 0.134804 0.136979,0.0125353,6.03494,0.00119926,2,2
0.4709,0.0297965 0.12581 0.0910614 0.0122113 0.419385 0.321735,0.0172291,6.03494,0.00119926,2,2
0.197663,0.193454 0.222951 0.104595 0.14683 0.0238902 0.30828,0.0116359,6.03494,0.00119926,2,2
0.25249,0.312683 0.183511 0.0943514 0.136745 0.081792 0.190918,0.0100419,6.03494,0.00119926,2,2
0.277879,0.0811868 0.15925 0.348193 0.198791 0.0504768 0.162103,0.0143233,6.03494,0.00119926,2,2
0.503403,0.21303 0.0383199 0.217881 0.173629 0.316602 0.040538,0.0144157,6.03494,0.00119926,2,2
0.47608,0.0560795 0.0328177 0.234316 0.242197 0.232218 0.202372,0.0161627,6.03494,0.00119926,2,2
0.352732,0.15909 0.19112 0.246852 0.19838 0.201807 0.00275085,0.0134475,6.03494,0.00119926,2,2
0.0757519,0.259292 0.291685 0.208936 0.0122473 0.0482907 0.179549,0.0105804,6.03494,0.00119926,2,2
0.273422,0.165243 0.265308 0.0161643 0.197271 0.125625 0.230388,0.0120173,6.03494,0.00119926,2,2
0.280974,0.0483046 0.389851 0.0376357 0.237814 0.24743 0.0389657,0.0141917,6.03494,0.00119926,2,2
0.354174,0.0968244 0.179167 0.215762 0.123873 0.197879 0.186495,0.0142284,6.03494,0.00119926,2,2
0.376497,0.0736189 0.0994609 0.311304 0.100772 0.18432 0.230524,0.0154105,6.03494,0.00119926,2,2
0.149377,0.219102 0.258759 0.273991 0.0976115 0.0535228 0.0970133,0.0114457,6.03494,0.00119926,2,2
0.416835,0.331635 0.108904 0.102901 0.0777283 0.240346 0.138486,0.0112467,6.03494,0.00119926,2,2
0.277861,0.0033222 0.277523 0.214585 0.452563 0.0491772 0.00282983,0.0146319,6.03494,0.00119926,2,2
0.332719,0.00137985 0.283693 0.130198 0.080376 0.267672 0.236681,0.0154061,6.03494,0.00119926,2,2
0.489691,0.186132 0.0232025 0.239935 0.196717 0.262786 0.0912284,0.0145195,6.03494,0.00119926,2,2
0.364044,0.241648 0.122486 0.0170082 0.285864 0.0773091 0.255685,0.0115519,6.03494,0.00119926,2,2
0.31401,0.147423 0.249503 0.071522 0.228363 0.15484 0.148348,0.012519,6.03494,0.00119926,2,2
0.371486,0.0645294 0.20156 0.042234 0.23365 0.174114 0.283912,0.0141758,6.03494,0.00119926,2,2
0.407798,0.0580581 0.116837 0.196837 0.126093 0.222493 0.27968,0.0154085,6.03494,0.00119926,2,2
0.26959,0.408394 0.161572 0.032056 0.25397 0.0539364 0.0900712,0.00855214,6.03494,0.00119926,2,2
0.379756,0.0947442 0.111583 0.318706 0.353063 0.111561 0.010343,0.0147023,6.03494,0.00119926,2,2
0.144574,0.248769 0.328851 0.159868 0.0426366 0.146009 0.0738666,0.0109859,6.03494,0.00119926,2,2
0.282212,0.201649 0.277338 0.0366843 0.0998201 0.202492 0.182017,0.0119162,6.03494,0.00119926,2,2
0.357436,0.123066 0.323154 0.0332803 0.0291327 0.419346 0.0720201,0.0149688,6.03494,0.00119926,2,2
0.283049,0.0212333 0.235078 0.295728 0.361235 0.058572 0.0281532,0.0146995,6.03494,0.00119926,2,2
0.278336,0.0546562 0.291052 0.252688 0.0217493 0.239899 0.139955,0.0147493,6.03494,0.00119926,2,2
0.370544,0.301498 0.158564 0.131139 0.162517 0.196826 0.0494559,0.0111174,6.03494,0.00119926,2,2
0.168404,0.240396 0.325451 0.0186097 0.137688 0.114131 0.163724,0.0106433,6.03494,0.00119926,2,2
0.439754,0.0350966 0.187136 0.0480205 0.375379 0.226896 0.127471,0.0150408,6.03494,0.00119926,2,2
0.331185,0.00176012 0.222597 0.264647 0.0785029 0.219902 0.212591,0.0157094,6.03494,0.00119926,2,2
0.455195,0.224394 0.0886599 0.139295 0.281622 0.19659 0.0694393,0.0127389,6.03494,0.00119926,2,2
0.397476,0.14889 0.240442 0.109699 0.0872961 0.371165 0.0425092,0.0144643,6.03494,0.00119926,2,2
0.304101,0.200647 0.250492 0.0178794 0.101838 0.198029 0.231115,0.0120181,6.03494,0.00119926,2,2
0.369964,0.284139 0.155865 0.0503206 0.0910599 0.204886 0.213729,0.0113324,6.03494,0.00119926,2,2
0.475003,0.152232 0.134783 0.0599781 0.275339 0.27691 0.100758,0.0139391,6.03494,0.00119926,2,2
0.297148,0.111858 0.331744 0.149546 0.0827532 0.302567 0.0215315,0.0141206,6.03494,0.00119926,2,2
0.488742,0.321218 0.07022 0.111205 0.0896073 0.322684 0.085066,0.0124226,6.03494,0.00119926,2,2
0.304846,0.291311 0.221134 0.16897 0.0408891 0.242758 0.0349386,0.0115316,6.03494,0.00119926,2,2
0.397462,0.0978383 0.131728 0.158663 0.187657 0.183704 0.240409,0.0143103,6.03494,0.00119926,2,2
0.30936,0.126099 0.228446 0.137662 0.143164 0.162158 0.20247,0.0130987,6.03494,0.00119926,2,2
0.438325,0.116938 0.0819262 0.239881 0.135355 0.251785 0.174114,0.0150222,6.03494,0.00119926,2,2
0.383675,0.221291 0.169498 0.112871 0.17589 0.207931 0.11252,0.0122391,6.03494,0.00119926,2,2
0.164865,0.0490839 0.303995 0.261141 0.229502 0.00276799 0.15351,0.0135129,6.03494,0.00119926,2,2
0.19174,0.249042 0.349205 0.0157369 0.0435036 0.209988 0.132524,0.0111846,6.03494,0.00119926,2,2
0.419227,0.0616155 0.137475 0.0370694 0.264329 0.178938 0.320574,0.0147191,6.03494,0.00119926,2,2
0.337018,0.318217 0.155537 0.0915187 0.264981 0.103201 0.0665447,0.0102433,6.03494,0.00119926,2,2
0.480058,0.0482658 0.0107509 0.275285 0.330194 0.195381 0.140123,0.016386,6.03494,0.00119926,2,2
0.419156,0.20069 0.13144 0.0558922 0.125044 0.234929 0.252004,0.0129601,6.03494,0.00119926,2,2
0.498851,0.0587283 0.0820103 0.173879 0.326135 0.283519 0.0757288,0.0159667,6.03494,0.00119926,2,2
0.479231,0.0187182 0.128858 0.185353 0.325163 0.30325 0.0386576,0.0164446,6.03494,0.00119926,2,2
0.329663,0.156922 0.251013 0.127441 0.181543 0.213093 0.0699878,0.0128766,6.03494,0.00119926,2,2
0.372014,0.244819 0.0534108 0.367854 0.054486 0.185975 0.0934543,0.0134876,6.03494,0.00119926,2,2
0.433586,0.163959 0.0125917 0.216342 0.170846 0.154569 0.281692,0.014321,6.03494,0.00119926,2,2
0.3254,0.30161 0.118327 0.0820704 0.255891 0.0501338 0.191967,0.0105218,6.03494,0.00119926,2,2
0.389213,0.154706 0.237149 0.0325114 0.28148 0.239657 0.0544962,0.0130997,6.03494,0.00119926,2,2
0.469581,0.0368453 0.176052 0.0482157 0.27169 0.323112 0.144085,0.0157171,6.03494,0.00119926,2,2
0.411213,0.0509093 0.0963996 0.224307 0.0422393 0.257127 0.329018,0.0161081,6.03494,0.00119926,2,2
0.484955,0.297511 0.0731608 0.0426042 0.278575 0.202568 0.105581,0.011621,6.03494,0.00119926,2,2
0.263569,0.230234 0.2284 0.100706 0.0985932 0.136316 0.20575,0.0113602,6.03494,0.00119926,2,2
0.359794,0.030162 0.207798 0.202042 0.15984 0.212541 0.187617,0.0150889,6.03494,0.00119926,2,2
0.475305,0.28188 0.0495788 0.176994 0.289454 0.197212 0.00488164,0.0123367,6.03494,0.00119926,2,2
0.300498,0.242863 0.156789 0.208366 0.190837 0.0913873 0.109758,0.0115364,6.03494,0.00119926,2,2
0.240307,0.319514 0.154861 0.140962 0.00260215 0.100481 0.28158,0.0105506,6.03494,0.00119926,2,2
0.416944,0.216779 0.0387694 0.297301 0.0131945 0.244875 0.189081,0.0141621,6.03494,0.00119926,2,2
0.354826,0.141922 0.0515301 0.27922 0.169665 0.0753645 0.282299,0.0141958,6.03494,0.00119926,2,2
0.295989,0.0833339 0.159092 0.199761 0.197276 0.053559 0.306978,0.0139603,6.03494,0.00119926,2,2
0.427706,0.171073 0.00450787 0.265148 0.256623 0.111725 0.190923,0.014138,6.03494,0.00119926,2,2
0.400994,0.205335 0.146874 0.00809294 0.232465 0.168028 0.239205,0.012295,6.03494,0.00119926,2,2
0.490759,0.209736 0.0848294 0.155443 0.175001 0.323158 0.0518324,0.0140113,6.03494,0.00119926,2,2
0.254332,0.245662 0.155187 0.291176 0.216251 0.0414555 0.050268,0.011641,6.03494,0.00119926,2,2
0.265927,0.0883469 0.281458 0.23099 0.235856 0.131997 0.0313517,0.0135267,6.03494,0.00119926,2,2
0.332709,0.133229 0.219756 0.21391 0.186632 0.191059 0.0554132,0.0134324,6.03494,0.00119926,2,2
0.375557,0.108568 0.258482 0.0932545 0.209058 0.278274 0.0523642,0.0140177,6.03494,0.00119926,2,2
0.33363,0.11751 0.107194 0.265427 0.256279 0.0539157 0.199673,0.0138859,6.03494,0.00119926,2,2
0.206082,0.0333248 0.212081 0.455238 0.0444021 0.0561843 0.19877,0.0153074,6.03494,0.00119926,2,2
0.4247,0.200183 0.162596 0.0720053 0.264275 0.222439 0.0785016,0.0126765,6.03494,0.00119926,2,2
0.267755,0.047051 0.352177 0.173917 0.090412 0.252806 0.0836363,0.014498,6.03494,0.00119926,2,2
0.342663,0.452008 0.0596585 0.160908 0.120022 0.0947252 0.112679,0.00890509,6.03494,0.00119926,2,2
0.359717,0.224499 0.188672 0.0909362 0.217057 0.173043 0.105794,0.0118181,6.03494,0.00119926,2,2
0.456746,0.176428 0.0675339 0.268816 0.235694 0.241319 0.0102091,0.0143315,6.03494,0.00119926,2,2
0.358183,0.0473807 0.256263 0.119128 0.157576 0.25472 0.164932,0.0146919,6.03494,0.00119926,2,2
0.573353,0.0650049 0.0015963 0.142768 0.353563 0.36503 0.0720376,0.0170815,6.03494,0.00119926,2,2
0.196272,0.143533 0.315905 0.2633 0.100065 0.145569 0.0316269,0.0128033,6.03494,0.00119926,2,2
0.365534,0.286717 0.142158 0.0937431 0.12044 0.176004 0.180937,0.0111918,6.03494,0.00119926,2,2
0.338184,0.251904 0.252819 0.0401157 0.23579 0.21856 0.000810928,0.0115622,6.03494,0.00119926,2,2
0.576764,0.0374466 0.00948464 0.0603921 0.445267 0.32052 0.126889,0.0169922,6.03494,0.00119926,2,2
0.353176,0.235668 0.0991935 0.202872 0.067426 0.152434 0.242407,0.0124748,6.03494,0.00119926,2,2
0.475242,0.229694 0.00231889 0.218455 0.214982 0.191206 0.143344,0.0134849,6.03494,0.00119926,2,2
0.36193,0.102858 0.281479 0.012617 0.171171 0.281402 0.150473,0.0138818,6.03494,0.00119926,2,2
0.255588,0.297367 0.24589 0.144833 0.00975357 0.213712 0.0884449,0.0110247,6.03494,0.00119926,2,2
0.17118,0.319362 0.15308 0.244707 0.0182286 0.0309931 0.23363,0.0105154,6.03494,0.00119926,2,2
0.480098,0.227755 0.040665 0.206342 0.175451 0.256731 0.0930563,0.0136168,6.03494,0.00119926,2,2
0.382153,0.129925 0.160806 0.145748 0.163787 0.197546 0.202188,0.0136622,6.03494,0.00119926,2,2
0.446892,0.0876084 0.0490203 0.211842 0.181691 0.208225 0.261613,0.0154022,6.03494,0.00119926,2,2
0.122806,0.0121721 0.38825 0.257507 0.238753 0.0176914 0.0856261,0.0137868,6.03494,0.00119926,2,2
0.515605,0.18446 0.00342101 0.203526 0.255039 0.256278 0.0972754,0.0145493,6.03494,0.00119926,2,2
0.303447,0.171219 0.187396 0.136887 0.253595 0.0771316 0.173772,0.0122269,6.03494,0.00119926,2,2
0.393814,0.108764 0.0319097 0.264963 0.203628 0.102011 0.288723,0.0149167,6.03494,0.00119926,2,2
0.269115,0.236755 0.306205 0.0623527 0.161517 0.216174 0.0169952,0.0115786,6.03494,0.00119926,2,2
0.369282,0.196097 0.0985299 0.0423005 0.327662 0.0484913 0.286919,0.0124434,6.03494,0.00119926,2,2
0.345345,0.222884 0.166134 0.157205 0.00660758 0.23004 0.21713,0.0126406,6.03494,0.00119926,2,2
0.328101,0.189182 0.184534 0.162372 0.0439007 0.201142 0.218869,0.0127894,6.03494,0.00119926,2,2
0.441786,0.138939 0.0324306 0.250308 0.207823 0.177418 0.193082,0.0146408,6.03494,0.00119926,2,2
0.446783,0.104426 0.163293 0.080964 0.151378 0.318339 0.1816,0.0148083,6.03494,0.00119926,2,2
0.369454,0.153317 0.185208 0.0467203 0.212073 0.169935 0.232748,0.0128636,6.03494,0.00119926,2,2
0.149918,0.295836 0.264217 0.0349836 0.00175334 0.100473 0.302738,0.0102478,6.03494,0.00119926,2,2
0.335111,0.192245 0.161788 0.199217 0.199818 0.128986 0.117945,0.0124273,6.03494,0.00119926,2,2
0.0831821,0.33859 0.247962 0.173384 0.149496 0.000794379 0.0897727,0.00922418,6.03494,0.00119926,2,2
0.163239,0.264021 0.204428 0.22559 0.0364545 0.0442633 0.225243,0.0109602,6.03494,0.00119926,2,2
0.268282,0.133134 0.288761 0.131805 0.233845 0.139559 0.0728949,0.0126049,6.03494,0.00119926,2,2
0.535236,0.0924502 0.0506197 0.0354027 0.29589 0.305213 0.220425,0.0156102,6.03494,0.00119926,2,2
0.386767,0.149755 0.138418 0.219224 0.197301 0.185436 0.109866,0.0136054,6.03494,0.00119926,2,2
0.340315,0.148544 0.200068 0.204016 0.231804 0.163131 0.0524377,0.0131112,6.03494,0.00119926,2,2
0.20401,0.128321 0.286379 0.198376 0.0316879 0.12887 0.226366,0.0128451,6.03494,0.00119926,2,2
0.315067,0.0539764 0.295036 0.0870308 0.266054 0.178399 0.119505,0.0138799,6.03494,0.00119926,2,2
0.352326,0.0139114 0.0561724 0.270237 0.337009 0.00285527 0.319814,0.0159809,6.03494,0.00119926,2,2
0.372101,0.176199 0.105502 0.229231 0.171048 0.141534 0.176486,0.0132272,6.03494,0.00119926,2,2
0.367271,0.0267823 0.0222233 0.24399 0.116976 0.0889623 0.501066,0.0166976,6.03494,0.00119926,2,2
0.366928,0.164245 0.137784 0.243562 0.235806 0.145135 0.0734682,0.0132529,6.03494,0.00119926,2,2
0.220914,0.314877 0.276416 0.142179 0.00457753 0.217796 0.0441544,0.0107784,6.03494,0.00119926,2,2
0.33906,0.203136 0.16032 0.252265 0.119376 0.181062 0.0838413,0.0127848,6.03494,0.00119926,2,2
0.276401,0.0648268 0.25938 0.242917 0.136747 0.152361 0.143767,0.0140499,6.03494,0.00119926,2,2
0.348383,0.287761 0.118198 0.1299 0.118962 0.134505 0.210675,0.0111813,6.03494,0.00119926,2,2
0.317432,0.0514812 0.0385583 0.430191 0.0175984 0.0878177 0.374353,0.0166329,6.03494,0.00119926,2,2
0.467648,0.190741 0.0347069 0.249558 0.176922 0.24126 0.106812,0.014232,6.03494,0.00119926,2,2
0.300413,0.137961 0.138085 0.270288 0.213835 0.0543058 0.185525,0.0133421,6.03494,0.00119926,2,2
0.261121,0.0100948 0.290112 0.184557 0.0374474 0.177072 0.300716,0.0148602,6.03494,0.00119926,2,2
0.396721,0.101206 0.156411 0.124276 0.0690284 0.25911 0.28997,0.0146342,6.03494,0.00119926,2,2
0.551115,0.0357136 0.0156228 0.0505344 0.0469573 0.492183 0.358989,0.0185584,6.03494,0.00119926,2,2
0.369769,0.0879558 0.332298 0.0720873 0.0367857 0.464462 0.00641095,0.0160288,6.03494,0.00119926,2,2
0.291871,0.1981 0.187175 0.190984 0.231071 0.0846752 0.107995,0.011959,6.03494,0.00119926,2,2
-0.0256965,0.149996 0.469252 0.208253 0.0855973 0.0453671 0.0415351,0.0117988,6.03494,0.00119926,2,2
0.285898,0.0470218 0.22837 0.214 0.275438 0.0725748 0.162594,0.0140302,6.03494,0.00119926,2,2
0.150303,0.241108 0.244742 0.203249 0.0548413 0.053598 0.202462,0.0110059,6.03494,0.00119926,2,2
0.338017,0.0413187 0.256021 0.115241 0.290732 0.163063 0.133624,0.0141967,6.03494,0.00119926,2,2
0.358262,0.0721173 0.236818 0.039288 0.201191 0.203761 0.246824,0.0139975,6.03494,0.00119926,2,2
0.519195,0.0154944 0.00411989 0.275425 0.232629 0.332886 0.139446,0.0178175,6.03494,0.00119926,2,2
0.307435,0.146719 0.115395 0.351737 0.351492 0.0185262 0.0161307,0.0136953,6.03494,0.00119926,2,2
0.442612,0.193716 0.0942289 0.0675312 0.297965 0.159357 0.187201,0.0128219,6.03494,0.00119926,2,2
0.223404,0.256207 0.159727 0.117587 0.0477591 0.0501344 0.368585,0.011406,6.03494,0.00119926,2,2
0.309586,0.178209 0.19709 0.226778 0.0201389 0.207973 0.169811,0.0131101,6.03494,0.00119926,2,2
0.475664,0.102993 0.0380397 0.1537 0.272769 0.198017 0.234481,0.0150302,6.03494,0.00119926,2,2
0.41441,0.0736927 0.140095 0.143453 0.163975 0.230599 0.248186,0.0148857,6.03494,0.00119926,2,2
0.317336,0.206496 0.0739366 0.257611 0.0789717 0.0814315 0.301553,0.0130673,6.03494,0.00119926,2,2
0.312699,0.0596403 0.221281 0.193085 0.315874 0.091931 0.118189,0.0139315,6.03494,0.00119926,2,2
0.362699,0.260546 0.134288 0.132441 0.254281 0.114324 0.104121,0.0113488,6.03494,0.00119926,2,2
0.236378,0.187359 0.211883 0.191774 0.166664 0.059153 0.183167,0.0118884,6.03494,0.00119926,2,2
0.239529,0.00499984 0.330021 0.23547 0.215653 0.12646 0.0873959,0.0144651,6.03494,0.00119926,2,2
0.170295,0.0852241 0.285208 0.19091 0.190253 0.00855275 0.239852,0.0129365,6.03494,0.00119926,2,2
0.388227,0.0850858 0.201217 0.0726552 0.191412 0.225482 0.224148,0.0141574,6.03494,0.00119926,2,2
0.336813,0.0402535 0.247476 0.120515 0.0986162 0.229644 0.263495,0.0147344,6.03494,0.00119926,2,2
0.408176,0.253598 0.132917 0.20099 0.171313 0.238235 0.00294839,0.0125314,6.03494,0.00119926,2,2
0.455865,0.362552 0.0229972 0.00671601 0.258925 0.111397 0.237413,0.0105708,6.03494,0.00119926,2,2
0.243603,0.0131023 0.323678 0.288851 0.145027 0.164905 0.0644371,0.0147821,6.03494,0.00119926,2,2
0.512003,0.0812703 0.129266 0.0336337 0.475859 0.279766 0.000204723,0.0153293,6.03494,0.00119926,2,2
0.20274,0.242303 0.357871 0.0380159 0.00516333 0.251296 0.105352,0.0116827,6.03494,0.00119926,2,2
0.251966,0.00565423 0.218481 0.289057 0.0831485 0.0836133 0.320046,0.0151708,6.03494,0.00119926,2,2
0.244487,0.395841 0.112188 0.0703544 0.101654 0.0372759 0.282687,0.00923546,6.03494,0.00119926,2,2
0.217233,0.185318 0.297136 0.165964 0.239683 0.103316 0.00858192,0.0117793,6.03494,0.00119926,2,2
0.305967,0.0305444 0.186794 0.257592 0.299138 0.0571867 0.168745,0.0146203,6.03494,0.00119926,2,2
0.458344,0.0187881 0.0943918 0.249725 0.293525 0.243046 0.100523,0.0163576,6.03494,0.00119926,2,2
0.390117,0.158177 0.115185 0.067447 0.0409649 0.21804 0.400185,0.0139564,6.03494,0.00119926,2,2
0.486321,0.0331779 0.0955884 0.0859849 0.241489 0.287337 0.256422,0.0160938,6.03494,0.00119926,2,2
0.229715,0.129122 0.186527 0.375308 0.0773893 0.0703767 0.161277,0.0136751,6.03494,0.00119926,2,2
0.346046,0.175732 0.206889 0.179673 0.13411 0.219144 0.0844525,0.0129659,6.03494,0.00119926,2,2
0.363256,0.26523 0.00984431 0.255364 0.18896 0.0496691 0.230932,0.0124521,6.03494,0.00119926,2,2
0.416271,0.0120761 0.134397 0.138004 0.239266 0.194134 0.282123,0.0156468,6.03494,0.00119926,2,2
0.367068,0.289025 0.15536 0.121855 0.0399184 0.238186 0.155655,0.0116498,6.03494,0.00119926,2,2
0.317204,0.102036 0.200953 0.325458 0.129572 0.186485 0.0554965,0.0143629,6.03494,0.00119926,2,2
0.355371,0.0766867 0.288608 0.0900494 0.148899 0.298232 0.0975263,0.0144745,6.03494,0.00119926,2,2
0.28099,0.0767511 0.311472 0.272385 0.0409592 0.278482 0.01995,0.0148203,6.03494,0.00119926,2,2
0.394235,0.160441 0.134809 0.262279 0.125303 0.241234 0.0759335,0.0140339,6.03494,0.00119926,2,2
0.322392,0.085533 0.176792 0.200101 0.101476 0.148236 0.287861,0.0141929,6.03494,0.00119926,2,2
0.455846,0.206904 0.0411488 0.140486 0.206581 0.180831 0.224049,0.0132804,6.03494,0.00119926,2,2
0.464379,0.0199871 0.00361668 0.245744 0.226289 0.197541 0.306822,0.0169039,6.03494,0.00119926,2,2
0.458724,0.13383 0.0416385 0.219528 0.187867 0.219152 0.197985,0.0147971,6.03494,0.00119926,2,2
0.508751,0.061239 0.105021 0.178149 0.159726 0.435687 0.0601777,0.0171076,6.03494,0.00119926,2,2
0.469366,0.255521 0.0953045 0.174069 0.152953 0.309193 0.0129593,0.0132608,6.03494,0.00119926,2,2
0.293521,0.11129 0.232575 0.210826 0.0149008 0.205905 0.224503,0.0138671,6.03494,0.00119926,2,2
0.45676,0.0831711 0.085157 0.0818885 0.300325 0.184387 0.265071,0.0147927,6.03494,0.00119926,2,2
0.395971,0.170749 0.0925569 0.221192 0.144858 0.176027 0.194617,0.0135916,6.03494,0.00119926,2,2
0.18877,0.270153 0.243964 0.16527 0.054085 0.103321 0.163206,0.0106652,6.03494,0.00119926,2,2
0.493273,0.253488 0.0110009 0.136615 0.254458 0.188379 0.156059,0.0128254,6.03494,0.00119926,2,2
0.0599654,0.0903065 0.413013 0.195891 0.154525 0.0239517 0.122312,0.0124476,6.03494,0.00119926,2,2
0.267284,0.068593 0.262533 0.228836 0.231344 0.105594 0.103099,0.0136971,6.03494,0.00119926,2,2
0.474349,0.128022 0.0596259 0.235131 0.26199 0.243738 0.0714937,0.0149579,6.03494,0.00119926,2,2
0.328465,0.161779 0.193339 0.252197 0.24359 0.148762 0.00033203,0.013085,6.03494,0.00119926,2,2
0.319081,0.0229882 0.20336 0.274963 0.190533 0.136872 0.171283,0.0149926,6.03494,0.00119926,2,2
0.0758599,0.293356 0.261298 0.261557 0.0812549 0.0166323 0.0859011,0.0101988,6.03494,0.00119926,2,2
0.301028,0.188612 0.257888 0.101624 0.127865 0.200488 0.123523,0.0122262,6.03494,0.00119926,2,2
0.349931,0.212863 0.199101 0.0981689 0.178308 0.185574 0.125986,0.0120183,6.03494,0.00119926,2,2
0.378246,0.0268376 0.251649 0.0739917 0.0444024 0.33326 0.269859,0.0156833,6.03494,0.00119926,2,2
0.337845,0.249579 0.0545056 0.281979 0.239884 0.0392421 0.13481,0.0122774,6.03494,0.00119926,2,2
0.483263,0.238287 0.0191558 0.240511 0.148061 0.264672 0.0893133,0.0138136,6.03494,0.00119926,2,2
0.280241,0.254519 0.117819 0.192413 0.0142574 0.0985957 0.322396,0.0119795,6.03494,0.00119926,2,2
0.339248,0.206166 0.094358 0.275141 0.0451223 0.148271 0.230942,0.0131882,6.03494,0.00119926,2,2
0.37068,0.0679317 0.14229 0.222097 0.233984 0.139734 0.193964,0.0145789,6.03494,0.00119926,2,2
0.385755,0.164332 0.171001 0.107425 0.165632 0.210007 0.181603,0.0130832,6.03494,0.00119926,2,2
0.169231,0.319985 0.226404 0.134256 0.227599 0.0201192 0.0716361,0.00957806,6.03494,0.00119926,2,2
0.438041,0.256448 0.10535 0.169662 0.101481 0.278055 0.0890039,0.012838,6.03494,0.00119926,2,2
0.303779,0.105493 0.158777 0.316137 0.0853283 0.132036 0.202229,0.0142379,6.03494,0.00119926,2,2
0.295616,0.0161352 0.14621 0.411707 0.0664357 0.11579 0.243722,0.0160397,6.03494,0.00119926,2,2
0.487522,0.27526 0.0553958 0.178228 0.133606 0.301758 0.0557519,0.0131451,6.03494,0.00119926,2,2
0.359804,0.0453505 0.117393 0.159784 0.263304 0.0780297 0.336138,0.014892,6.03494,0.00119926,2,2
0.559764,0.231542 0.0506721 0.000207147 0.30913 0.318503 0.0899446,0.0136667,6.03494,0.00119926,2,2
0.283944,0.167215 0.183391 0.321458 0.134 0.125909 0.0680269,0.0131229,6.03494,0.00119926,2,2
0.218575,0.206718 0.205171 0.229409 0.200054 0.0309046 0.127743,0.0116338,6.03494,0.00119926,2,2
0.0135689,0.351035 0.29332 0.252835 0.0469027 0.0363918 0.0195149,0.00941822,6.03494,0.00119926,2,2
0.165122,0.271155 0.273964 0.236532 0.048711 0.125389 0.0442493,0.0109376,6.03494,0.00119926,2,2
0.324469,0.109875 0.189989 0.186102 0.144389 0.148166 0.22148,0.0136057,6.03494,0.00119926,2,2
0.200717,0.0657999 0.286421 0.109963 0.141763 0.0520756 0.343978,0.0133597,6.03494,0.00119926,2,2
0.410137,0.256345 0.0380589 0.251271 0.194985 0.134872 0.124468,0.0125659,6.03494,0.00119926,2,2
0.444057,0.244605 0.0729943 0.0249484 0.206479 0.172962 0.278011,0.0123135,6.03494,0.00119926,2,2
0.297452,0.0972212 0.198702 0.378141 0.0406805 0.198392 0.0868635,0.0147955,6.03494,0.00119926,2,2
0.250795,0.22957 0.292638 0.0194407 0.150638 0.165502 0.142212,0.0111844,6.03494,0.00119926,2,2
0.13523,0.174517 0.28544 0.140273 0.137009 0.0156097 0.247151,0.011542,6.03494,0.00119926,2,2
0.444679,0.0934368 0.0890672 0.111085 0.176306 0.225461 0.304643,0.0149305,6.03494,0.00119926,2,2
0.436698,0.024054 0.165484 0.0900765 0.283637 0.238891 0.197858,0.0153966,6.03494,0.00119926,2,2
0.491457,0.234087 0.0110876 0.172804 0.193005 0.225854 0.163163,0.0134408,6.03494,0.00119926,2,2
0.290402,0.00243561 0.256974 0.238992 0.326577 0.0877274 0.0872936,0.0147161,6.03494,0.00119926,2,2
0.298652,0.223778 0.150174 0.257701 0.061566 0.138124 0.168658,0.0123393,6.03494,0.00119926,2,2
0.245653,0.101387 0.314151 0.103295 0.113952 0.16546 0.201755,0.013054,6.03494,0.00119926,2,2
0.323453,0.11069 0.160889 0.267626 0.0786903 0.159402 0.222703,0.0141299,6.03494,0.00119926,2,2
0.382828,0.22948 0.221653 0.0576721 0.126143 0.291636 0.073417,0.0125205,6.03494,0.00119926,2,2
0.373981,0.19243 0.0782193 0.1367 0.287349 0.0602047 0.245097,0.0127128,6.03494,0.00119926,2,2
0.187957,0.12054 0.255686 0.21873 0.0258621 0.0765248 0.302658,0.0130336,6.03494,0.00119926,2,2
0.220577,0.184572 0.174404 0.288368 0.0567263 0.0554932 0.240437,0.0125901,6.03494,0.00119926,2,2
0.172451,0.169387 0.234372 0.277631 0.159118 0.0130331 0.146458,0.0121528,6.03494,0.00119926,2,2
0.513947,0.117183 0.134951 0.0161236 0.304618 0.351557 0.0755671,0.0150755,6.03494,0.00119926,2,2
0.355833,0.0063599 0.205143 0.18739 0.185858 0.185222 0.230027,0.0152701,6.03494,0.00119926,2,2
0.28591,0.0999209 0.230167 0.0931726 0.230193 0.0855686 0.260978,0.0130886,6.03494,0.00119926,2,2
0.15062,0.189099 0.261674 0.210363 0.127369 0.0254866 0.186008,0.0115633,6.03494,0.00119926,2,2
0.435807,0.183753 0.140555 0.0803723 0.15647 0.26361 0.17524,0.0133341,6.03494,0.00119926,2,2
0.486303,0.0327235 0.167547 0.0131538 0.489301 0.260722 0.0365527,0.0156237,6.03494,0.00119926,2,2
0.429996,0.0281132 0.149173 0.131979 0.155675 0.273803 0.261257,0.0157928,6.03494,0.00119926,2,2
